endTime,artistName,trackName,msPlayed
2024-01-04 22:32,The Rolling Stones,The Lantern - Remastered 2017 / Stereo,263560
2024-01-04 22:35,The Rolling Stones,2000 Man - Mono,188173
2024-01-04 22:39,The Rolling Stones,Dandelion,212320
2024-01-04 22:45,The Rolling Stones,Sister Morphine - 2009 Mix,331626
2024-01-04 22:49,The Rolling Stones,Sway - 2009 Mix,232533
2024-01-04 22:55,The Rolling Stones,Jigsaw Puzzle - 50th Anniversary Edition,366880
2024-01-04 22:59,The Rolling Stones,Torn And Frayed,257240
2024-01-04 23:03,The Rolling Stones,My Obsession,196826
2024-01-04 23:09,Paul McCartney,Nineteen Hundred And Eighty Five - 2010 Remaster,331853
2024-01-04 23:14,Buffalo Springfield,Bluebird,275760
2024-01-04 23:18,Paul McCartney,Mrs. Vandebilt - 2010 Remaster,223120
2024-01-04 23:19,Paul McCartney,Maybe I’m Amazed - 2011 Remaster,1459
2024-01-04 23:19,Paul McCartney,Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,1498
2024-01-04 23:19,Genesis,The Lamb Lies Down on Broadway - 2007 Stereo Mix,1269
2024-01-04 23:23,Paul McCartney,Jet - 2010 Remaster,248360
2024-01-04 23:37,Paul McCartney,Band On The Run - 2010 Remaster,220067
2024-01-05 06:00,Jethro Tull,Cross-Eyed Mary,1319
2024-01-05 06:00,Arlo Guthrie,Coming into Los Angeles - Remastered,3366
2024-01-05 06:00,Genesis,Firth Of Fifth - Remastered 2008,1337
2024-01-05 06:01,Arzachel,Queen St. Gang,1164
2024-01-05 06:06,Blind Faith,Sea Of Joy,321800
2024-01-05 06:10,Buffalo Springfield,Bluebird,275760
2024-01-05 06:13,Bob Dylan,All Along the Watchtower,151093
2024-01-05 06:17,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2024-01-05 06:20,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),206466
2024-01-05 06:21,Ten Years After,Hard Monkeys - 2004 Remaster,20457
2024-01-05 06:25,The Rolling Stones,Mess It Up,243687
2024-01-05 06:29,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-05 06:34,Psychic Ills,I Don't Mind,280720
2024-01-05 06:40,Psychic Ills,All Alone,214186
2024-01-05 06:41,Frank Zappa,Blessed Relief,42106
2024-01-05 06:42,The Brian Jonestown Massacre,Anemone,3221
2024-01-05 06:46,Rabih Abou-Khalil,On A Bus,260200
2024-01-05 06:55,Anouar Brahem,The Astounding Eyes Of Rita,521880
2024-01-05 07:02,Anouar Brahem,Al Birwa,243502
2024-01-05 07:05,John Mayall & The Bluesbreakers,The Super-Natural,176040
2024-01-05 07:06,Derek & The Dominos,I Looked Away,4415
2024-01-05 07:09,Jimi Hendrix,Drifting,229120
2024-01-05 07:23,The Paul Butterfield Blues Band,East-West,791800
2024-01-05 07:29,The Rolling Stones,Let It Loose,317173
2024-01-05 07:36,Creedence Clearwater Revival,Ramble Tamble,431188
2024-01-05 09:25,Stephen Stills,Go Back Home,1340
2024-01-05 12:04,Masayoshi Takanaka,SAMBA PATI,12886
2024-01-05 12:10,Masayoshi Takanaka,THE MOON ROSE,339000
2024-01-05 12:21,Masayoshi Takanaka,BREEZIN',62571
2024-01-05 12:35,Peter Green,No Way Out,193626
2024-01-05 12:36,Peter Green,Beasts of Burden,26274
2024-01-05 12:48,Peter Green,Timeless Time,103018
2024-01-05 13:14,Allah-Las,No Werewolf,148026
2024-01-05 13:17,Allah-Las,Yemeni Jade,158760
2024-01-05 13:22,Allah-Las,Holding Pattern,248139
2024-01-05 13:25,Allah-Las,No Voodoo,181202
2024-01-05 13:28,Allah-Las,Long Journey,120361
2024-01-05 13:31,Allah-Las,Sacred Sands,211086
2024-01-05 13:35,Allah-Las,Blackberry Jam,184626
2024-01-05 13:38,Allah-Las,Catamaran,212986
2024-01-05 13:42,Allah-Las,I Cannot Lie,182613
2024-01-05 13:44,Allah-Las,De Vida Voz,151306
2024-01-05 13:45,Allah-Las,Ela Navega,23992
2024-01-05 13:46,Chad VanGaalen,Starlight,58037
2024-01-05 13:51,Psychic Ills,Mind Daze,218946
2024-01-05 13:56,Natural Child,Out of Sight,276311
2024-01-05 14:09,Allah-Las,Busman's Holiday,141499
2024-01-05 16:39,Allah-Las,Busman's Holiday,16193
2024-01-05 16:40,Bettina Wegner,Sind so kleine Hände (Kinder),11007
2024-01-05 16:44,The Beatles,She's Leaving Home - Remastered 2009,215160
2024-01-05 16:48,Tom Waits,I Hope That I Don't Fall In Love With You,233533
2024-01-05 16:54,The Velvet Underground,Pale Blue Eyes,339533
2024-01-05 16:55,Leonard Cohen,Chelsea Hotel #2,12192
2024-01-05 16:59,Elliott Smith,Waltz #2 (XO),280106
2024-01-05 17:00,Yusuf / Cat Stevens,Trouble,21306
2024-01-05 17:00,Leonard Cohen,Famous Blue Raincoat,1724
2024-01-05 17:00,Nick Drake,Place To Be,1446
2024-01-05 17:00,Jeff Buckley,Lilac Wine,1406
2024-01-05 17:00,The Velvet Underground,Stephanie Says,1389
2024-01-05 17:00,Jeff Buckley,Last Goodbye,18291
2024-01-05 17:01,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,44174
2024-01-05 17:03,Led Zeppelin,Black Mountain Side - 1993 Remaster,125666
2024-01-05 17:10,Bob Dylan,Ballad of a Thin Man,356706
2024-01-05 17:13,Buffalo Springfield,Mr. Soul,172400
2024-01-05 17:17,Arlo Guthrie,Coming into Los Angeles - Remastered,186506
2024-01-05 17:21,The Yardbirds,White Summer - 2003 Remaster,236466
2024-01-05 17:23,Bob Dylan,All Along the Watchtower,151093
2024-01-05 17:29,The Rolling Stones,Moonlight Mile - 2009 Mix,357200
2024-01-05 17:33,The Byrds,Eight Miles High,214640
2024-01-05 17:44,Led Zeppelin,The Battle of Evermore - Remaster,39248
2024-01-05 19:00,Led Zeppelin,The Battle of Evermore - Remaster,312439
2024-01-05 19:06,Stephen Stills,Go Back Home,354466
2024-01-05 19:07,Jethro Tull,Cheap Day Return,80880
2024-01-05 19:10,The Byrds,5D (Fifth Dimension),6882
2024-01-05 19:10,Bob Dylan,Subterranean Homesick Blues,141293
2024-01-05 19:10,"Crosby, Stills, Nash & Young",Carry On,2928
2024-01-05 19:12,Led Zeppelin,Bron-Yr-Aur - Remaster,126560
2024-01-05 19:14,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2024-01-05 19:15,The Byrds,Mr. Spaceman,5586
2024-01-05 19:15,Buffalo Springfield,Rock & Roll Woman,1613
2024-01-05 19:18,The Rolling Stones,Sweet Black Angel,177666
2024-01-05 19:22,Rodríguez,Inner City Blues,206680
2024-01-05 19:26,George Harrison,Marwa Blues,221573
2024-01-05 19:30,The Rolling Stones,Torn And Frayed,257240
2024-01-05 19:33,The Yardbirds,Knowing That I'm Losing You (Tangerine),174746
2024-01-05 19:37,Leo Kottke,Vaseline Machine Gun,189666
2024-01-05 19:39,The Rolling Stones,Factory Girl - 50th Anniversary Edition,129933
2024-01-05 19:42,Tom Waits,New Coat Of Paint,202960
2024-01-05 19:45,Kaleidoscope,Keep Your Mind Open,138400
2024-01-05 19:48,Buffalo Springfield,Everydays - Live,162906
2024-01-05 19:50,Buffalo Springfield,I Am a Child,142440
2024-01-05 19:53,Neil Young,Journey Through the Past,141906
2024-01-05 19:59,Belle and Sebastian,The Boy With the Arab Strap,314066
2024-01-05 20:02,Fleetwood Mac,Dust,161373
2024-01-05 20:05,J.J. Cale,Precious Memories,129826
2024-01-05 20:07,PJ Harvey,C'mon Billy,167600
2024-01-05 20:10,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
2024-01-05 20:51,Bill Frisell,Surfer Girl,40119
2024-01-05 21:08,Fleetwood Mac,Gypsy,64744
2024-01-05 21:10,Brad Mehldau,Paranoid Android I,101386
2024-01-05 21:17,Brad Mehldau,Song-Song,390866
2024-01-05 21:20,Chris Thile,Independence Day,190053
2024-01-05 21:24,Brad Mehldau,Golden Slumbers,8222
2024-01-05 21:24,Brad Mehldau,John Boy,195480
2024-01-05 22:00,Brad Mehldau,For No One,112149
2024-01-05 23:32,Allah-Las,Don't You Forget It,47013
2024-01-05 23:42,The Spyrals,Lonely Eyes,4800
2024-01-06 06:22,Led Zeppelin,The Battle of Evermore - Remaster,25734
2024-01-06 06:27,Gábor Szabó,Gypsy Queen,313466
2024-01-06 06:32,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-06 06:35,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-06 06:39,George Harrison,Marwa Blues,221573
2024-01-06 06:43,Fleetwood Mac,Hypnotized,289200
2024-01-06 06:46,Bob Dylan,All Along the Watchtower,151093
2024-01-06 06:51,The Brian Jonestown Massacre,Pish,298202
2024-01-06 06:53,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2024-01-06 06:57,Masayoshi Takanaka,蜃気楼の島へ,218000
2024-01-06 07:01,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-06 07:06,Wooden Shjips,Already Gone,260458
2024-01-06 07:10,The Rolling Stones,Mess It Up,243687
2024-01-06 07:15,Elliott Smith,Waltz #2 (XO),280106
2024-01-06 07:16,The Brian Jonestown Massacre,Anemone,25696
2024-01-06 07:17,Brad Mehldau,Paranoid Android I,101386
2024-01-06 07:21,Allah-Las,No Werewolf,148026
2024-01-06 07:25,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-06 07:31,Masayoshi Takanaka,トーキョーレギー,260333
2024-01-06 07:34,Zupfgeigenhansel,"Andre, die das Land so sehr nicht liebten - Live",201653
2024-01-06 07:38,Psychic Ills,All Alone,214186
2024-01-06 07:42,Psychic Ills,Mind Daze,218946
2024-01-06 07:49,Allah-Las,Sacred Sands,211086
2024-01-06 07:49,The Brian Jonestown Massacre,Too Crazy To Care,3788
2024-01-06 07:51,Allah-Las,Recurring,97084
2024-01-06 07:52,Allah-Las,Yemeni Jade,84053
2024-01-06 07:52,The Brian Jonestown Massacre,Bout des doigts,5352
2024-01-06 07:53,The Brian Jonestown Massacre,Goodbye (Butterfly),2105
2024-01-06 07:54,The Dandy Warhols,Not Your Bottle,22628
2024-01-06 07:54,The Brian Jonestown Massacre,Who dreams of cats?,10908
2024-01-06 07:54,The Brian Jonestown Massacre,Fist Full of Bees,1126
2024-01-06 08:13,Fleetwood Mac,Albatross,26129
2024-01-06 08:13,Allah-Las,Yemeni Jade,3349
2024-01-06 08:17,Allah-Las,Catamaran,212986
2024-01-06 08:21,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-06 08:33,PJ Harvey,Let England Shake,27309
2024-01-06 10:53,Led Zeppelin,The Battle of Evermore - Remaster,3179
2024-01-06 11:00,Gábor Szabó,Gypsy Queen,313466
2024-01-06 11:11,The Brian Jonestown Massacre,Pish,96127
2024-01-06 11:44,The Brian Jonestown Massacre,Pish,202088
2024-01-06 11:46,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2024-01-06 11:51,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-06 11:55,George Harrison,Marwa Blues,221573
2024-01-06 11:59,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-06 12:04,Fleetwood Mac,Hypnotized,289200
2024-01-06 12:07,Bob Dylan,All Along the Watchtower,151093
2024-01-06 12:11,Masayoshi Takanaka,トーキョーレギー,260333
2024-01-06 12:15,Wooden Shjips,Already Gone,260458
2024-01-06 12:19,Psychic Ills,Mind Daze,218946
2024-01-06 12:22,Psychic Ills,All Alone,214186
2024-01-06 12:27,The Rolling Stones,Mess It Up,243687
2024-01-06 12:28,The Brian Jonestown Massacre,Too Crazy To Care,3730
2024-01-06 12:33,The Brian Jonestown Massacre,Anemone,334466
2024-01-06 12:38,The Brian Jonestown Massacre,Vad Hände Med Dem?,281293
2024-01-06 12:43,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-06 12:48,Elliott Smith,Waltz #2 (XO),280106
2024-01-06 12:50,Brad Mehldau,Paranoid Android I,101386
2024-01-06 12:50,Masayoshi Takanaka,蜃気楼の島へ,16841
2024-01-06 12:53,Zupfgeigenhansel,"Andre, die das Land so sehr nicht liebten - Live",3432
2024-01-06 12:53,Allah-Las,No Werewolf,148026
2024-01-06 12:56,Allah-Las,Sacred Sands,211086
2024-01-06 12:56,Allah-Las,Recurring,14938
2024-01-06 12:57,The Brian Jonestown Massacre,In India You,2326
2024-01-06 12:57,The Brian Jonestown Massacre,All Around You - Intro,4026
2024-01-06 12:58,The Brian Jonestown Massacre,"Cause, I Lover",1443
2024-01-06 13:08,The Brian Jonestown Massacre,Who dreams of cats?,10751
2024-01-06 14:12,The Brian Jonestown Massacre,Who dreams of cats?,203794
2024-01-06 14:18,The Brian Jonestown Massacre,No Come Down,348360
2024-01-06 14:19,The Brian Jonestown Massacre,Baby (Prepraise),30320
2024-01-06 14:22,The Brian Jonestown Massacre,Here It Comes,183600
2024-01-06 14:29,The Brian Jonestown Massacre,Bout des doigts,426331
2024-01-06 14:31,The Brian Jonestown Massacre,To Crazy To Care - Bonus Track,83760
2024-01-06 14:39,The Brian Jonestown Massacre,Bad Baby,502466
2024-01-06 14:42,The Brian Jonestown Massacre,Before You,118946
2024-01-06 14:56,The Brian Jonestown Massacre,Fingertips,263100
2024-01-06 16:45,Psychic Ills,I Don't Mind,280720
2024-01-06 16:48,The Brian Jonestown Massacre,Too Crazy To Care,81760
2024-01-06 16:51,Stereolab,French Disko,215825
2024-01-06 16:57,CAN,Thief,303346
2024-01-06 17:00,The Brian Jonestown Massacre,It Girl,131693
2024-01-06 17:06,The Brian Jonestown Massacre,Anemone,334466
2024-01-06 17:10,Allah-Las,Ferus Gallery,215973
2024-01-06 17:13,Guided By Voices,Hot Freaks,102693
2024-01-06 17:16,The Brian Jonestown Massacre,Servo,203333
2024-01-06 17:21,The Brian Jonestown Massacre,Panic In Babylon,278826
2024-01-06 17:21,The Dolly Rocker Movement,For Those Teary Eyes,11424
2024-01-06 17:25,Irmin Schmidt,Rote Erde - Titel Musik,1447
2024-01-06 17:25,Grateful Dead,Box of Rain - 2013 Remaster,1517
2024-01-06 17:25,The Dandy Warhols,Bohemian Like You,211706
2024-01-06 17:29,Howlin' Wolf,I Ain't Superstitious,211866
2024-01-06 17:33,PJ Harvey,The River,292933
2024-01-06 17:44,Ten Years After,Hard Monkeys - 2004 Remaster,53197
2024-01-06 18:51,Ten Years After,Hard Monkeys - 2004 Remaster,138235
2024-01-06 18:55,Ten Years After,Let the Sky Fall - 2004 Remaster,3867
2024-01-06 18:55,Madredeus,Alfama,211106
2024-01-06 18:58,Strawberry Alarm Clock,Incense And Peppermints,167453
2024-01-06 19:04,Toufic Farroukh,The Girl from Gypsy Moon,341120
2024-01-06 19:06,The Rolling Stones,Come On - Mono Version,108493
2024-01-06 19:10,The Beach Boys,God Only Knows - Mono,173040
2024-01-06 19:15,The Rolling Stones,Let It Loose,317173
2024-01-06 19:20,Iron Butterfly,My Mirage,293040
2024-01-06 19:24,Jerry Garcia,The Wheel,243365
2024-01-06 19:29,Aerosmith,Sweet Emotion,274088
2024-01-06 19:32,The Beach Boys,Lonely Sea (Mono),143680
2024-01-06 19:34,Pearl Jam,Lukin,62360
2024-01-06 19:38,The Rolling Stones,Rocks Off,271933
2024-01-06 19:43,The Rolling Stones,Angie - Remastered 2009,272000
2024-01-06 19:46,The Rolling Stones,You Got The Silver,170373
2024-01-06 19:49,Tangerine Dream,Betrayal (Sorcerer Theme),223960
2024-01-06 19:57,Dissidenten,Inshallah,416013
2024-01-06 20:01,George Harrison,Apple Scruffs (2014 Remaster),186895
2024-01-06 20:09,King Crimson,In The Wake Of Poseidon,476866
2024-01-06 20:13,Free,Oh I Wept - A New Stereo Mix,270200
2024-01-06 20:18,The Rolling Stones,"Paint It, Black",202266
2024-01-06 20:25,Grateful Dead,Throwing Stones - 2013 Remaster,441289
2024-01-06 20:29,The Rolling Stones,Silver Train - Remastered,266266
2024-01-06 20:33,Zupfgeigenhansel,Di grine kusine,157560
2024-01-06 20:37,The Rolling Stones,Sway - 2009 Mix,232533
2024-01-06 20:39,Led Zeppelin,Bron-Yr-Aur - Remaster,126560
2024-01-06 20:47,Grateful Dead,Row Jimmy - 2013 Remaster,434409
2024-01-06 20:50,John Lennon,Gimme Some Truth - Remastered 2010,197813
2024-01-06 20:51,King Crimson,The Great Deceiver,60465
2024-01-06 20:51,Miles Davis,Portia,2269
2024-01-06 20:52,Fleetwood Mac,My Dream - 2013 Remaster,2153
2024-01-06 20:57,Hamid Baroudi,Streets of Algiers,349933
2024-01-06 20:58,Focus,Early Birth,16302
2024-01-06 21:02,The Rolling Stones,Sittin' On A Fence,182853
2024-01-06 21:05,Miles Davis,Pharaoh's Dance,5107
2024-01-06 21:05,Fleetwood Mac,Before The Beginning - 2013 Remaster,207638
2024-01-06 21:17,Masayoshi Takanaka,SEVEN GOBLINS,41514
2024-01-06 22:35,Masayoshi Takanaka,SEVEN GOBLINS,150507
2024-01-06 22:36,The Rolling Stones,Lady Jane - Mono Version,32041
2024-01-06 22:39,George Harrison,Marwa Blues,221573
2024-01-06 22:42,Bob Dylan,All Along the Watchtower,151093
2024-01-06 22:47,Fleetwood Mac,Hypnotized,289200
2024-01-06 22:53,The Brian Jonestown Massacre,Pish,298202
2024-01-06 22:55,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2024-01-06 23:00,Led Zeppelin,The Battle of Evermore - Remaster,27356
2024-01-06 23:00,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-06 23:04,Gábor Szabó,Gypsy Queen,20174
2024-01-06 23:04,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-06 23:08,The Rolling Stones,Mess It Up,243687
2024-01-06 23:10,Brad Mehldau,Paranoid Android I,101386
2024-01-06 23:14,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-06 23:16,The Brian Jonestown Massacre,Too Crazy To Care,81760
2024-01-06 23:19,Allah-Las,Sacred Sands,211086
2024-01-06 23:24,Psychic Ills,Mind Daze,218946
2024-01-06 23:27,Psychic Ills,All Alone,214186
2024-01-06 23:29,The Brian Jonestown Massacre,Anemone,71425
2024-01-06 23:30,The Raveonettes,Do You Believe Her,6276
2024-01-06 23:34,The Brian Jonestown Massacre,The Light Is about To Change,265183
2024-01-06 23:38,The Brian Jonestown Massacre,If Love Is The Drug,239466
2024-01-06 23:45,The Brian Jonestown Massacre,Bout des doigts,426331
2024-01-06 23:53,The Brian Jonestown Massacre,(Baby) Love Of My Life,17122
2024-01-06 23:53,The Brian Jonestown Massacre,Fingertips,427617
2024-01-06 23:59,The Brian Jonestown Massacre,Vacuum Boots,1410
2024-01-06 23:59,The Brian Jonestown Massacre,What You Isn't,329573
2024-01-06 23:59,The Brian Jonestown Massacre,Straight Up And Down,3665
2024-01-07 00:04,The Brian Jonestown Massacre,Food for Clouds,318466
2024-01-07 00:10,The Brian Jonestown Massacre,Pish,298202
2024-01-07 00:14,The Brian Jonestown Massacre,Mandrake handshake,220722
2024-01-07 00:16,The Brian Jonestown Massacre,Cause I Love Her,74333
2024-01-07 00:26,The Brian Jonestown Massacre,Wisdom,17591
2024-01-07 06:33,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-07 06:36,Bob Dylan,All Along the Watchtower,151093
2024-01-07 06:41,Led Zeppelin,The Battle of Evermore - Remaster,11889
2024-01-07 06:41,Gábor Szabó,Gypsy Queen,1427
2024-01-07 06:41,The Brian Jonestown Massacre,Pish,298202
2024-01-07 06:46,Fleetwood Mac,Hypnotized,289200
2024-01-07 06:50,The Brian Jonestown Massacre,Straight Up And Down,270000
2024-01-07 06:51,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,8066
2024-01-07 06:51,George Harrison,Marwa Blues,18168
2024-01-07 06:51,The Brian Jonestown Massacre,Bout des doigts,2732
2024-01-07 06:55,The Brian Jonestown Massacre,Panic In Babylon,244996
2024-01-07 06:59,The Brian Jonestown Massacre,Illuminomi,228893
2024-01-07 07:04,The Brian Jonestown Massacre,Anenome,327920
2024-01-07 07:06,Toufic Farroukh,A Night in Damascus,1482
2024-01-07 07:06,The Brian Jonestown Massacre,Clouds Are Lies,32987
2024-01-07 07:06,Toufic Farroukh,Dance for My Father,1278
2024-01-07 07:12,Toufic Farroukh,The Girl from Gypsy Moon,341120
2024-01-07 07:13,Toufic Farroukh,Callipyge,50017
2024-01-07 07:14,Allah-Las,Don't You Forget It,50402
2024-01-07 07:17,Buffalo Springfield,Mr. Soul,172400
2024-01-07 07:18,Brad Mehldau,Paranoid Android I,101386
2024-01-07 07:21,Allah-Las,No Werewolf,148026
2024-01-07 07:25,Wooden Shjips,Already Gone,260458
2024-01-07 07:29,The Rolling Stones,Mess It Up,243687
2024-01-07 07:33,Allah-Las,Sacred Sands,211086
2024-01-07 07:36,Bob Dylan,All Along the Watchtower,4199
2024-01-07 07:36,Bob Dylan,"Lay, Lady, Lay",197093
2024-01-07 07:39,Fleetwood Mac,Albatross,190106
2024-01-07 07:48,Steppenwolf,Magic Carpet Ride,2841
2024-01-07 07:48,The Brian Jonestown Massacre,Pish,298202
2024-01-07 07:53,Jazz Sabbath,Rat Salad,269160
2024-01-07 07:57,Quicksilver Messenger Service,Pride Of Man,248066
2024-01-07 08:00,Arlo Guthrie,Anytime,110493
2024-01-07 08:03,Leo Kottke,Vaseline Machine Gun,189666
2024-01-07 08:09,John Lennon,Remember - Remastered 2010,272960
2024-01-07 08:13,Frank Zappa,Zoot Allures,256186
2024-01-07 08:19,Toufic Farroukh,The Girl from Gypsy Moon,341120
2024-01-07 08:19,The Beatles,Old Brown Shoe - Remastered 2009,1803
2024-01-07 08:19,PJ Harvey,The Sky Lit Up,1557
2024-01-07 08:19,Pearl Jam,World Wide Suicide,1777
2024-01-07 08:19,The Beach Boys,God Only Knows - Mono,766
2024-01-07 08:40,Fleetwood Mac,Oh Well (Pt. 1) - 2013 Remaster,2218
2024-01-07 10:25,Fleetwood Mac,Oh Well (Pt. 1) - 2013 Remaster,807
2024-01-07 10:30,Wooden Shjips,Already Gone,260458
2024-01-07 10:31,Sadja,Sadja,6934
2024-01-07 10:31,George Harrison,Apple Scruffs (2014 Remaster),1329
2024-01-07 10:35,Victor Jara,Manifiesto,269133
2024-01-07 10:38,Masayoshi Takanaka,SEVEN GOBLINS,192000
2024-01-07 10:39,Focus,Hocus Pocus - Extended Version,2541
2024-01-07 10:52,The Beatles,While My Guitar Gently Weeps - Remastered 2009,192085
2024-01-07 11:55,The Beatles,While My Guitar Gently Weeps - Remastered 2009,92924
2024-01-07 11:55,The Beatles,She's Leaving Home - Remastered 2009,4896
